pagename,birthdate
lukitu,1970-01-01
luma,1970-01-01
lumbre,1970-01-01
luminous!,1970-01-01
lunamado,1999-07-18
lunar_Dusk,1970-01-01
lunarySSF2,1970-01-01
lunchables,1970-01-01
lunin,1970-01-01
lustrike,1970-01-01
luugi,1970-01-01
lv.1,1970-01-01
lynZle,1970-01-01
lyric,1970-01-01
m,1996-02-02
m.M.Leo,1970-01-01
mA,1970-01-01
mASA,1970-01-01
mATTS!,1970-01-01
mB-Smash,1970-01-01
mC,1970-01-01
mD3,1970-01-01
mEGU,1970-01-01
mINT,1970-01-01
mISTRRLOVE,1991-07-06
mJG,1991-10-22
mM_(player),1970-01-01
mOF,2003-04-04
mOM!,1970-01-01
mT,1970-01-01
mVD,1992-07-31
mVL,2002-03-09
mYL,1970-01-01
macD,1989-11-06
machiavelli,1970-01-01
machu,1970-01-01
mad_Ice_King,1970-01-01
madeInShineA,2001-10-02
madness,1970-01-01
madrush21,1970-01-01
maeda,2000-01-01
mafe2233,1970-01-01
mafia,1994-06-15
magi,1999-06-12
magister,1970-01-01
maguro,1970-01-01
magus,1970-01-01
mahie,1992-07-07
maister,2000-03-03
majersk,1970-01-01
makenshi,1970-01-01
malachi,1995-02-25
malcolm,1970-01-01
maliki,1970-01-01
malmortis,1970-01-01
manacloud,1970-01-01
manda,1970-01-01
mango,1991-12-10
manio,1970-01-01
manny,1995-11-16
manzoku,1970-01-01
mao,1970-01-01
maplemage,1970-01-01
marbles,1970-01-01
marc_(Spanish_player),1992-02-13
marc_(Dutch_player),1970-01-01
mariguas,1970-01-01
marisa,1970-01-01
marka,1970-01-01
marko64,1970-01-01
marshall,1970-01-01
marss,1998-12-16
maruf,1996-09-06
marvelous_Marco,1970-01-01
masaru,1970-01-01
masashi,1970-01-01
masha,1970-01-01
mask,1970-01-01
maskless,1997-01-08
massun,1970-01-01
mastaMario,1970-01-01
master_Raven,1970-01-01
matsu,1970-01-01
matt,1970-01-01
matt_Deezie,1983-10-18
mattDotZeb,1991-11-06
matteo,1970-01-01
mattyG,1998-01-07
mave,1970-01-01
mawacate,1970-01-01
max_Ketchum,1993-04-23
mayhem_(player),1970-01-01
mcS33,1988-09-06
meady,1970-01-01
meatzorz,1970-01-01
medz,1970-01-01
meekspeedy,1993-10-20
meercko,1970-01-01
megaXmas,1970-01-01
megafox,1970-01-01
mekk,1970-01-01
mekos,1970-01-01
meljin,1970-01-01
melkanobi,1988-11-03
meme,1970-01-01
meredy,1970-01-01
merihim,1970-01-01
meru,1993-11-15
meruem,1970-01-01
meskion,1970-01-01
metaFalo,1970-01-01
metalFox,1970-01-01
meteor,1970-01-01
meutrich,1970-01-01
mew2King,1989-02-05
mewwy,1970-01-01
mezcaul,1970-01-01
thommyN/Mezzy,1970-01-01
micchan,1970-01-01
michael,1970-01-01
mickey_Blue,1990-10-05
micro,1970-01-01
midnight,2000-02-02
midoriss,1970-01-01
miffee,1970-01-01
mijo,1970-01-01
mik,1970-01-01
mika_(Mickael_Quatrehomme),1988-01-07
mikeHaggar,1970-01-01
mikeHaze,1989-11-06
mikeKirby,1970-01-01
mikeneko,1970-01-01
mikeray4,1991-08-21
milkman,1970-01-01
milktea,1970-01-01
mimok,1970-01-01
miniboulet,1970-01-01
minty,1970-01-01
misia,1970-01-01
mistake,2000-08-08
misu,1970-01-01
mittens,1990-11-07
mKLeo,2001-01-20
moDzai,1970-01-01
moG,1970-01-01
moe,1970-01-01
moist,1970-01-01
mojo,1970-01-01
mojoMonkey,1970-01-01
mojohans,1970-01-01
moke,1970-01-01
momon,1970-01-01
monib,1996-12-02
monty,1970-01-01
mooninite,1970-01-01
moose,1970-01-01
morKs,1970-01-01
morpheus,1970-01-01
morsecode762,1970-01-01
mossan,1970-01-01
mot$,1970-01-01
motobug,1970-01-01
motsunabe,1970-01-01
mow,1970-01-01
moyashi,1970-01-01
mr._Brandandorf,1970-01-01
mr._F,1970-01-01
mr._L_(American_player),2003-06-27
mr.E,1997-01-26
mr.R,1993-06-17
mr.Sir,1970-01-01
mr.Watch&Learn,1970-01-01
mr.Zercon,1970-01-01
mr9,1970-01-01
mrConCon,1970-01-01
mtkat,1970-01-01
mudomo,1970-01-01
mugen,1970-01-01
muk,1970-01-01
munekin,1970-01-01
mursu,1970-01-01
mute_Ace,1970-01-01
myles,1970-01-01
myollnir,1995-02-15
myougi,1998-02-21
myran,1995-09-09
mystearica,1970-01-01
mystery_Sol,1970-01-01
n3z_Mod_God,1998-06-03
nAKAT,1994-06-21
nDJ,1970-01-01
nEG,1970-01-01
nEO,1970-01-01
nJzFinest,1970-01-01
nOOT,1970-01-01
nTA,1970-01-01
nVZ,1970-01-01
nY_Joey,1970-01-01
naCl,1970-01-01
nades,1970-01-01
naetorU,1970-01-01
nagy,1970-01-01
nair^,1970-01-01
nairo,1996-11-07
nakamaman,1970-01-01
namiNami,1970-01-01
nanashi,1970-01-01
nangoku,1970-01-01
nangs,1970-01-01
nanon,1970-01-01
naomi,1970-01-01
napkins,1970-01-01
narcissa,1989-07-21
narq,1970-01-01
naskino,1970-01-01
nathanIWN,1995-02-10
nation,1970-01-01
natsu,1970-01-01
nave,1970-01-01
navy,1970-01-01
nax,1970-01-01
near,1970-01-01
neath,1970-01-01
necro,1970-01-01
ned,1970-01-01
neeroz,1970-01-01
neoChronos,1970-01-01
neologism,1970-01-01
neon,1970-01-01
nery,1970-01-01
nessome,1970-01-01
nezergy,1970-01-01
nhat,1970-01-01
niNi,1970-01-01
niTe,1970-01-01
nibodax,1970-01-01
nickC,1970-01-01
nickRiddle,1970-01-01
nMW,1970-01-01
nicki,1970-01-01
nicko,1995-04-09
nicole,1970-01-01
nietono,1993-01-23
nightmare,1970-01-01
nightwing,1970-01-01
niklas2912,1970-01-01
nin',1970-01-01
ningildo,1970-01-01
ninjaLink,1970-01-01
ninjagoFan72,2000-12-21
nintendOrk,1970-01-01
nintendi,1970-01-01
nintendude,1970-01-01
nir,1970-01-01
nishinoma,2000-01-01
nishiya,1970-01-01
nito,1970-01-01
nitox,1970-01-01
nitro,1970-01-01
noFluxes,1970-01-01
noah,1970-01-01
noghrilla,1970-01-01
nonocolors,1970-01-01
nox,1970-01-01
noxumbra,1998-09-06
noxxa,1994-04-29
nuckels,1970-01-01
nuclearLunch,1970-01-01
nuggetz,1970-01-01
nurse,1970-01-01
nut,1970-01-01
nyaha,1970-01-01
nyani,1993-07-07
nyxTheShield,1970-01-01
oCEAN,1970-01-01
oRLY,1970-01-01
oaty,1970-01-01
ober,1970-01-01
odyssey,1970-01-01
ogey,1998-08-31
oisiitofu,1970-01-01
okajyu,1970-01-01
okameed,1970-01-01
okamiBW,1970-01-01
okayP.,1970-01-01
olikus,1970-01-01
omuatsu,1970-01-01
onArap,1970-01-01
onpu,1970-01-01
ontos,1970-01-01
oración,1970-01-01
oracle,1970-01-01
oro?!,1970-01-01
oryon,1970-01-01
ossify,1970-01-01
otakuni,1997-10-07
otori,1991-11-07
ouch!?,2004-12-18
oursOuzbek,1970-01-01
overLade,1970-01-01
overtriforce,1970-01-01
owlBBs,1970-01-01
ozone,1970-01-01
pB&J,1970-01-01
pC_Chris,1987-08-23
pEW,1970-01-01
pPMD,1990-09-25
pRZ,1970-01-01
pSI_Force,1970-01-01
pT,1970-01-01
paF,1970-01-01
paco,1970-01-01
paint,1970-01-01
paju,1970-01-01
palika,1970-01-01
palpa,1970-01-01
panda,1970-01-01
panda_Bair,1970-01-01
pandaroux,1970-01-01
panko,1970-01-01
panos,1970-01-01
panterA,1970-01-01
pao,1970-01-01
papa,1970-01-01
pappi,1970-01-01
paraCane,1970-01-01
parablegreg,1970-01-01
parme,1970-01-01
parsec,1970-01-01
paseriman,1970-01-01
pasi,1970-01-01
patrino,1993-11-24
pauldeCap,1970-01-01
pawlina,1970-01-01
peabnut,1970-01-01
peanutphobia,1970-01-01
pefo,1970-01-01
pelca,1970-01-01
peli,1999-08-17
pengie,1970-01-01
pepo,1970-01-01
perkinips,1970-01-01
perla,1970-01-01
pete,1970-01-01
pewPewU,1994-02-14
phade,1970-01-01
phake,1970-01-01
phantom_(American_player),1970-01-01
phil,1970-01-01
phish-it,1970-01-01
phoca,1970-01-01
phoenix,1970-01-01
phonky,1970-01-01
phresh,1994-06-17
pi,1970-01-01
piXL,1970-01-01
pichi,1970-01-01
picofarad,1970-01-01
pikaChad,1970-01-01
pikaForLife,1970-01-01
pikaPika!,1970-01-01
pikminButDeadly,1970-01-01
pikmon,1970-01-01
ping,1970-01-01
pink_Fresh,1970-01-01
pink_Shinobi,1970-01-01
pipo,1970-01-01
pipp,1970-01-01
pipsqueak,1970-01-01
pisces,1970-01-01
pixel,1970-01-01
pkChris,1970-01-01
plank,1970-01-01
plastic_Poptart,1997-04-12
plata,1970-01-01
player_7,1994-05-13
player-1,1970-01-01
pleasantries,1970-01-01
pleeba,1970-01-01
plup,1993-11-26
pocafeiner,1970-01-01
pocket_Sand,1970-01-01
poilon,1970-01-01
poilu,1970-01-01
poke,1970-01-01
pokecheese,1998-02-03
pokelam,2002-12-19
pokepen,1970-01-01
polish,1970-01-01
polo,1970-01-01
poltergust,1970-01-01
poonpounder,1970-01-01
poppmaister6000,1970-01-01
poppt1,1970-01-01
porkchops,1970-01-01
potatoesAreYum,1970-01-01
poww,1970-01-01
poyo,1993-10-14
precs,1993-12-20
preeminent,1970-01-01
preston,1970-01-01
pricent,1970-01-01
prince,1970-01-01
prince_Abu,1990-05-09
prince_Fluff,1970-01-01
prince_Ramen,1970-01-01
prinz,1970-01-01
professor_Pro,1991-06-04
professor_wizard,1970-01-01
project,1998-04-06
promaelia,1991-04-14
prometheus_(player),1970-01-01
protoBanham,1970-01-01
psychoMidget,1970-01-01
psylo,1970-01-01
pudgyPanda,1996-03-24
pug,1970-01-01
pugwest,1970-01-01
pumm,1970-01-01
punk_Panda,1970-01-01
puppeh,2002-05-28
pureEvil,1970-01-01
pureSkillz,1970-01-01
purner,1991-08-18
purpleDebo,1970-01-01
purple~H,1995-03-31
pwrUp!,1970-01-01
q?,1970-01-01
qapples,1970-01-01
qerb,1970-01-01
qlex,1970-01-01
qtip,1970-01-01
quaff,1970-01-01
quang,1970-01-01
quetz,1970-01-01
quidd,1970-01-01
quip,1970-01-01
r23,1970-01-01
r2DLiu,1970-01-01
rAIN,1970-01-01
rAMBOSS,1970-01-01
rFang,1999-06-13
rK,1970-01-01
rOFL,1988-08-22
raZe,1970-01-01
raaban,1970-01-01
raalts,1995-08-31
rael,1970-01-01
raffi-X,1993-08-15
raflow,1970-01-01
rage,1970-01-01
rags,1970-01-01
raikin,1970-01-01
rainbow,1970-01-01
raisem,1970-01-01
raito,1993-07-10
ralph,1970-01-01
ralphie,1970-01-01
ramon,1970-01-01
ramses,1970-01-01
ranai,1970-01-01
random-Ness,1970-01-01
raphy,1970-01-01
raptor,1970-01-01
raptori,1970-01-01
rasen,1970-01-01
rashAttack,1970-01-01
ravenking,1970-01-01
rawk,1970-01-01
raychu,1970-01-01
raynEX,1989-12-17
rayquaza07,1970-01-01
razo,1970-01-01
reason,1970-01-01
recipherus,1983-07-11
red_Ranger,1970-01-01
redd,1991-04-29
redslasher,1970-01-01
reesch,1970-01-01
reeve,1970-01-01
reflet,1970-01-01
regerets,1970-01-01
regi_Shikimi,1970-01-01
remen,1988-03-04
remrin,1998-01-04
remzi,1970-01-01
reno,1988-09-10
renzo,1970-01-01
replicate,1970-01-01
repo,1970-01-01
reptar,1970-01-01
reslived,1970-01-01
restlessWhale,1970-01-01
revan,1970-01-01
revoS,1970-01-01
rex,1970-01-01
ri-ma,1970-01-01
riVer,1970-01-01
rica,1970-01-01
rice,1970-01-01
rich_Brown,1989-08-21
rickles,1970-01-01
riddles,2003-05-29
ridley_(player),1998-08-08
riff,1970-01-01
rik,1997-06-28
riksto,1993-11-09
rikzz,1970-01-01
ringler,1970-01-01
rinor,1970-01-01
riotLettuce,1990-08-05
ripple,1991-01-03
risc,1970-01-01
rishi,1970-01-01
rivers,1995-01-24
rizeasu,1970-01-01
rob$,1970-01-01
robert,1970-01-01
robinGG,1970-01-01
roboto,1970-01-01
robo~Luigi,1993-08-26
roche,1988-07-06
rockCrock,1970-01-01
rocket,1970-01-01
rocky_(Swedish_player),1970-01-01
rocky_(American_player),1970-01-01
rod,1970-01-01
rolex,1970-01-01
ron_(64_player),1970-01-01
ron_(Wii_U_player),1970-01-01
rondelle,1970-01-01
rongunshu,1970-01-01
ronnichu,1970-01-01
rony,1997-12-09
roo,1970-01-01
rotsuku,1970-01-01
rox,1970-01-01
rudolph,1970-01-01
runes,1970-01-01
ruoka_Dancho,1970-01-01
russell,1970-01-01
rustin,1970-01-01
ryan_Ford,1970-01-01
rydle,1970-01-01
rymo,1970-01-01
ryo,1990-02-05
ryobeat,1970-01-01
ryser,1970-01-01
ryuKai,1970-01-01
ryuga,1998-02-14
ryuker,1970-01-01
ryzuul,1970-01-01
s,1970-01-01
s_(Spanish_player),1970-01-01
s.D.,1970-01-01
s0ft,1970-01-01
s1,1993-08-17
s23,1970-01-01
s2H,1992-05-06
s2J,1991-04-21
sA_Nick,1970-01-01
sAUS,1970-01-01
sBF,1970-01-01
sDJ,1970-01-01
sFAT,1970-01-01
sFOP,1970-01-01
sG,1970-01-01
sH,1970-01-01
sHADIC,2007-05-27
sK92,1970-01-01
sKG,1970-01-01
sKIPPER,2000-05-11
sKITTLES!!,1970-01-01
sKPeter,1970-01-01
sM,1970-01-01
sMB,1996-09-18
sNooFL,1970-01-01
sOMBRERO,1970-01-01
sS,1970-01-01
sUNG475,1970-01-01
sabaca,1997-07-27
sabino,1970-01-01
sabre,1970-01-01
sacaSuMoto,1970-01-01
sago,1992-04-25
sahara,1970-01-01
saiki,1970-01-01
saint_Woody,1970-01-01
saj,1970-01-01
salem,1994-08-01
salepate,1989-08-28
salevits,1970-01-01
salt,1970-01-01
saltsizzle,1970-01-01
salva,1970-01-01
samplay,1970-01-01
samsora,1998-03-04
samuuu,1970-01-01
san,1991-08-12
sandstorm_(Wii_U_player),2002-02-03
sanne,1970-01-01
santiago,1994-11-13
santieur52,1970-01-01
sastopher,1970-01-01
satan™,1970-01-01
sauc3,1970-01-01
savestate,1970-01-01
scAtt,1970-01-01
scar,1987-01-07
scarhi,1970-01-01
scend,1997-02-10
schima,1970-01-01
schligger,1970-01-01
schlimmShady,1970-01-01
scholes,1970-01-01
schwa,1970-01-01
schythed,1970-01-01
scizor,1970-01-01
scout,1970-01-01
scubbss,1970-01-01
sdN,1970-01-01
seagull_Joe,1990-12-30
sebPro101,1970-01-01
secret,2002-01-23
secrets,1970-01-01
seibrik,1989-07-21
seigal,1970-01-01
sejun,1996-12-02
sekai_Doggo,1995-11-02
senX,1970-01-01
sensei,1970-01-01
sensuell,1970-01-01
ser,1970-01-01
serb,1970-01-01
serew,1970-01-01
serge,1992-10-14
serket,1970-01-01
ses,1970-01-01
setchi,1970-01-01
seth,1970-01-01
sethlon,1970-01-01
seven,1970-01-01
seya,1970-01-01
shadow_PR,1970-01-01
shadrew,1970-01-01
shady,1970-01-01
shaky,1993-03-03
shalaka,1970-01-01
shana,1970-01-01
sharkz,1970-01-01
sharp,1970-01-01
sharp_(American_player),2002-05-14
sharpy,1970-01-01
shears,1970-01-01
sheerMadness,1970-01-01
sheik_(player),1970-01-01
shengo,1970-01-01
shiNe,1970-01-01
shidori,1997-07-30
shiftingShadows,1970-01-01
shihman,1970-01-01
shimitake,1970-01-01
shinobi,1970-01-01
shiny_Zubat,1970-01-01
shinyMark,1970-01-01
shippu,1970-01-01
shirayuki,1970-01-01
shissho,1970-01-01
shloub,1970-01-01
shoe,1970-01-01
shoghi,1970-01-01
shogun,1970-01-01
shroomed,1970-01-01
shu,1970-01-01
shuC,1970-01-01
shunsuke,1970-01-01
shuton,1996-06-17
sidereus,2001-01-14
sigma,1970-01-01
silent_Wolf,1990-10-21
silentRain,1970-01-01
silentSpectre,1970-01-01
silentSwag,1970-01-01
sillie_Willie,1970-01-01
sillintor,1970-01-01
silly_Kyle,1970-01-01
silver,1997-10-14
silver_(Ultimate_player),1970-01-01
silver_Spoon,1970-01-01
sim-Max,1994-06-11
simna_ibn_Sind,1970-01-01
sin,1970-01-01
sinbad,1970-01-01
sinflower,1970-01-01
sinji,1993-02-04
sinnyboo242,1970-01-01
sintro,1998-07-15
sion,1970-01-01
sirJon,1970-01-01
sirknight,1970-01-01
sirmeris,1970-01-01
sixx,1970-01-01
skWiirrel,1970-01-01
skarfelt,1996-02-10
skerzo,1970-01-01
skilly,1970-01-01
skips,1970-01-01
skorpio,1970-01-01
sky,1970-01-01
skyfire,1970-01-01
skyjay,1970-01-01
slayer,1970-01-01
slayerZ,1970-01-01
slayonetta,1970-01-01
slhoka,1970-01-01
slime,1990-04-30
slowking,1970-01-01
slox,1993-06-15
sluG,1970-01-01
sluggard,1970-01-01
smallHandsBrian,1970-01-01
smarted,1970-01-01
smashBob_SquarePants,1970-01-01
smash_Falco3,1970-01-01
smashdaddy,1970-01-01
smokey_Bluntz,1970-01-01
smokk,2001-04-10
snap,1970-01-01
sneez,1970-01-01
snooSnoo,1970-01-01
snorlax,1970-01-01
snormanda,1970-01-01
snow_(Swedish_player),1970-01-01
snowy,1970-01-01
so-ten,1970-01-01
soar,2002-06-08
sobameshi,1970-01-01
sock,2002-04-04
sodrek,1970-01-01
sol,1989-09-17
solobattle,1970-01-01
some,1970-01-01
somo,1970-01-01
son2,1970-01-01
sonED,1970-01-01
sonX,1970-01-01
songn,1970-01-01
sonido,1970-01-01
sonix,1970-01-01
sonjo,1970-01-01
soonsay,1970-01-01
sora,1970-01-01
sosa,1995-05-22
sosuk,1970-01-01
sothe,1996-08-17
sotoH,1970-01-01
soulimar,1970-01-01
sp1nda,2001-09-18
space,1997-11-21
spamCop,1970-01-01
sparg0,1970-01-01
spark,1970-01-01
spongy,1970-01-01
spud,1970-01-01
spy,1970-01-01
squeachu,2002-11-15
squerk,1970-01-01
squid,1970-01-01
sriks,1970-01-01
stango,1970-01-01
star_King,1970-01-01
steff$,1970-01-01
stereoKiDD,1970-01-01
stevie_G,1970-01-01
stiffff,1970-01-01
stijn,1970-01-01
stivo,1970-01-01
stocktaker69,1970-01-01
stomach_Flu,1970-01-01
storMyu,1989-03-22
storm,1970-01-01
stradon,1970-01-01
stranded,1970-01-01
stranger,1970-01-01
strawhat_Dahean,1970-01-01
striCNYN3,1970-01-01
strike,1970-01-01
stroder,2001-02-12
strong_Bad,1970-01-01
studebacher_Hoch,1970-01-01
suPeRbOoMfAn,1990-05-08
suar,1970-01-01
suarez,1994-04-10
sugydye,1970-01-01
suinoko,1970-01-01
sultan_of_Samitude,1970-01-01
sunn,1970-01-01
suntherion,1970-01-01
supahsemmie,1998-12-30
super_Dan,1970-01-01
superCuak,1970-01-01
superGirlKels,1995-05-20
superStriker,1970-01-01
supercat_Meow,1970-01-01
supergoomba,1970-01-01
surfero,1970-01-01
suvir,1970-01-01
sverre,1970-01-01
swankiwi,1996-04-29
swedish_Delight,1994-07-08
sweetT,1970-01-01
swiftbass,1987-04-12
swish,1970-01-01
swiss,1970-01-01
switch,1996-08-30
swordgard,1970-01-01
sylarius,1970-01-01
sypherPhoenix,1970-01-01
syrox,1998-08-12
syrup,1970-01-01
t,1998-03-30
t3_DOM,1999-09-04
tDX,1970-01-01
tHE_GWIF,1970-01-01
tHUNDER,1970-01-01
tKM,1970-01-01
tKbreezy,1989-07-27
tLTC,1988-06-22
tachyon,1970-01-01
tafokints,1988-09-12
tag_(American_player),1970-01-01
tag,1996-09-27
tai,1993-09-12
taiheita,1970-01-01
taikei,1970-01-01
taimai,1970-01-01
taj,1987-02-27
take,1970-01-01
takeo,1970-01-01
takuro~.,1970-01-01
tamushika,1970-01-01
tanark,1998-11-07
tang,1970-01-01
"tanzanyte,_the_Awakener",1970-01-01
tapioka,1970-01-01
tarik,2002-10-15
taternator,1996-08-13
tatsuman,1970-01-01
tatsutsuyo,1970-01-01
tatuman,1994-07-27
tavi,1970-01-01
tavomono,1970-01-01
tea,1970-01-01
tealz,1970-01-01
tearbear,1970-01-01
teb,1970-01-01
techDeath,1970-01-01
teczero,1970-01-01
teeJ,1970-01-01
tekk,1994-09-04
tempo,1970-01-01
terrarian,1970-01-01
the_Cheat,1970-01-01
the_Dark_Gentleman,1970-01-01
the_Doctor,1970-01-01
the_Great_Gonzales,1998-01-23
the_Lake,1989-01-09
the_Leaf,1970-01-01
the_Protagonist,1970-01-01
the_Z,1970-01-01
theCrimsonBlur,1990-09-11
theMightyDialga,1970-01-01
theRealThing,1970-01-01
theReflexWonder,1990-05-29
theSWOOPER,1997-09-09
thomas,1970-01-01
thor,1970-01-01
thumbs,1970-01-01
thundeRzReiGN,1998-03-03
thunder,1970-01-01
thymeBalloon,1970-01-01
tian,1970-01-01
letsTickle,1995-08-14
tilde,1970-01-01
timeMuffinPHD,1970-01-01
timi,1970-01-01
tink,1988-02-27
tinker,1970-01-01
tiramisu,1970-01-01
tito,1970-01-01
toast,1970-01-01
toffeeCG,1970-01-01
tokiwa,1970-01-01
tomBoComBo,1970-01-01
tomber,1970-01-01
tomberry,2000-03-26
tomenimo,1970-01-01
tomie,1970-01-01
tomo,1970-01-01
tonyClackos,1970-01-01
tonyZTank,1970-01-01
top_Player_Yasu,1970-01-01
tope,1970-01-01
toph,1989-04-06
toronto_Joe,1992-06-24
toroori,1970-01-01
torynk,1970-01-01
touffe,1970-01-01
toura,1970-01-01
tra$h_Koopa_God,2001-12-19
traX,1970-01-01
trail,1970-01-01
tranimal,1995-01-08
traplord,1970-01-01
travioli,1970-01-01
trela,1994-04-30
trevonte,1970-01-01
triM,2003-09-01
trif,1993-07-07
triple_R,1988-09-06
tripleAAA,1970-01-01
trix,1970-01-01
tropped,1970-01-01
tru4,1970-01-01
trucker_Hat,1970-01-01
true_Blue,1970-01-01
trulliam,1970-01-01
tsu,1970-01-01
tsukuru_BOY,1970-01-01
tsumusuto,1970-01-01
tsuna_(German_player),1993-02-22
tsuna_(Japanese_player),1970-01-01
tuca,1970-01-01
tuitt,1970-01-01
tweek,1998-04-11
twi,1970-01-01
twin,1970-01-01
twisty,1996-01-17
twitch,1970-01-01
twotran,1970-01-01
tycho,1970-01-01
tylenol,1970-01-01
tyler_Swift,1970-01-01
typhoon,1970-01-01
tyrant,1990-07-29
uR2SLOW,1970-01-01
uUAA,1970-01-01
ukelele,1970-01-01
umarth,1970-01-01
umeki,1970-01-01
unHaven,1970-01-01
uncivil_ninja,1970-01-01
underscores,1996-03-12
unsure,1970-01-01
usleon,1970-01-01
uto,1970-01-01
utopianRay,1997-07-30
utto,1970-01-01
v-Dogg,1970-01-01
v115,1986-09-23
v3ctorman,1970-01-01
vaLoR,1970-01-01
valdo,1970-01-01
vanitas_(Salvadoran_player),1970-01-01
vanitas_(Canadian_player),1970-01-01
vanity_Angel,1989-02-24
vari,1970-01-01
vash,1993-05-12
vavez,1970-01-01
veK,1999-02-06
velani,1970-01-01
vendetta,1970-01-01
venia,1970-01-01
venom_(Canadian_player),1970-01-01
venom_(American_player),1970-01-01
vercetty,1970-01-01
verdant,1970-01-01
vex_Kasrani,1970-01-01
vidad,1970-01-01
vidjogamer,1970-01-01
vies,1970-01-01
vikkiKitty,1996-04-06
vilxs,1970-01-01
vinS,1990-06-30
vincessant,1970-01-01
vinnie,1993-02-08
vinny_G,1970-01-01
vino,1970-01-01
vinodh,1970-01-01
vintage,1970-01-01
vintendo,1970-01-01
vinz,1970-01-01
violence,1970-01-01
viral,1970-01-01
virum,1995-04-24
vish,1990-03-15
vist,1970-01-01
vista,1970-01-01
vitch,1997-12-09
vito,1970-01-01
vivi,1970-01-01
vlerk,1970-01-01
vliegende_Snor,1970-01-01
vlory,1970-01-01
voiD,1996-08-15
volvo,1970-01-01
voo,1970-01-01
vreyvus,1970-01-01
vro,1970-01-01
vudujin,1970-01-01
vwins,1970-01-01
wDBTHtGP,1970-01-01
wRECK-IT_MUNDO,1997-07-24
wTS,1970-01-01
waDi,1996-02-05
waKa,1970-01-01
wal00gi,1970-01-01
wally,1970-01-01
wangera,1970-01-01
wari,1970-01-01
warmmer,1970-01-01
warwick_Foe,1970-01-01
wassabi,1970-01-01
watch,1970-01-01
wavebringer,1970-01-01
waveguider,1994-06-29
way,1970-01-01
waymas,1988-08-18
webbJP,1970-01-01
webs,1970-01-01
weedwack,1970-01-01
weilin,1970-01-01
welfare_Pickles,1970-01-01
wenbobular,1970-01-01
weon-X,1970-01-01
wes,1970-01-01
westballz,1991-12-08
weston,1970-01-01
wevans,1970-01-01
wfycat,1970-01-01
whYYZ,1991-04-22
whiskers,1970-01-01
whispy,1970-01-01
whoophee,1997-09-21
wiLD,1970-01-01
widl,1970-01-01
wife,1970-01-01
wiiASE,1996-09-18
will_Pickles,1970-01-01
willyyy,1970-01-01
willz,1970-01-01
wisdom,1970-01-01
wishes,2001-09-12
wizzrobe,1998-01-10
wobbles,1987-07-20
wolfen,1970-01-01
woli,1988-11-16
wonderBread,1970-01-01
wonf,1992-07-21
wookiee,1970-01-01
wormynugget,1970-01-01
wrath,2001-08-25
wyld,1970-01-01
x1,1993-05-12
xIF,1970-01-01
xIFL,2002-09-06
xIII,1970-01-01
xYK,1993-02-09
xaltis,1991-11-08
xardov,1970-01-01
xcal,1970-01-01
xenoM,1970-01-01
xetroz,1970-01-01
xiaoMing,1970-01-01
xin,1970-01-01
xtreme,1970-01-01
xzax,1970-01-01
yARK,1970-01-01
yB,1970-01-01
yBOMBB,1970-01-01
yOC,1970-01-01
yakal,1970-01-01
yakara,1970-01-01
yamanyon,1970-01-01
yannwatts,1970-01-01
yardsale,1970-01-01
yass,1990-06-02
yata!,1970-01-01
yatta,1970-01-01
yei,1970-01-01
yetey,1970-01-01
yez,1970-01-01
yiazmat_Goth,1970-01-01
yikarur,1970-01-01
yingling,1970-01-01
yiyo,1970-01-01
yobolight,1970-01-01
yoda_Cage,1970-01-01
yogui,1991-10-08
yogurt,1970-01-01
yoh,1970-01-01
yonni,1970-01-01
yono,1970-01-01
yoomoo,1970-01-01
yooo,1970-01-01
yort,1970-01-01
yoshidora,1970-01-01
you3,1970-01-01
young_Eevey,1970-01-01
youngBasedLord,1970-01-01
yoyo,1970-01-01
yu,1970-01-01
yui,1970-01-01
yung_Quaff,1970-01-01
yunque,1970-01-01
yura,1970-01-01
yuu,1970-01-01
yuyin,1970-01-01
z_(American_player),1970-01-01
zCK,1970-01-01
zD,2000-07-30
zHT,1997-07-03
zack_Fair,1970-01-01
zackray,2002-03-12
zain,1996-06-11
zamu,1970-01-01
zan,1970-01-01
zanT,1970-01-01
zane,1970-01-01
zanguzen,1970-01-01
zantetsu,1970-01-01
zartZu,1994-11-12
zasa,1970-01-01
zeRo,1995-04-17
zealot,1970-01-01
zealous5000,1994-08-30
zeldafreak,1970-01-01
zelgadis,1970-01-01
zenokids,1970-01-01
zenyou,1994-12-06
zeo,1970-01-01
zephyr,1970-01-01
zera,1970-01-01
zero_(TX),1970-01-01
zeroTwoNone,1970-01-01
zeton,1970-01-01
zex,1992-07-02
zgetto,1988-11-20
zhime,1970-01-01
zhu,1990-05-24
zinoto,1993-07-13
zohup,1991-06-06
zoler,1970-01-01
zoma,1970-01-01
zomba,2005-11-05
zone,1970-01-01
zorc,1970-01-01
zoso,1970-01-01
zucco,1992-06-23
zudenka,1970-01-01
zuppy,1970-01-01
aMSa,1991-10-27
abbearv,2003-06-16
akasa,1970-01-01
akir,1970-01-01
altan,1970-01-01
baka4moe,1970-01-01
balloon,1970-01-01
bambi,1970-01-01
big_mak,1970-01-01
billybopeep,1970-01-01
bobby_big_ballz,1970-01-01
bonfire10,1970-01-01
bonobono,1970-01-01
bsquared,1970-01-01
